run,domanda,task,modello,temp_pre,temp_post,cooldown_ok
1,161,HumanEval,llama3.2,52,55,in_attesa
1,161,HumanEval,llama3.1,51,56,in_attesa
1,161,HumanEval,gemma2:27b,51,59,in_attesa
1,161,HumanEval,phi3:mini,52,57,in_attesa
1,161,HumanEval,qwen2.5:7b,51,56,in_attesa
1,161,HumanEval,mistral,51,55,in_attesa
1,161,HumanEval,qwen2.5:14b,50,60,in_attesa
1,162,HumanEval,llama3.2,52,58,in_attesa
1,162,HumanEval,llama3.1,52,57,in_attesa
1,162,HumanEval,gemma2:27b,52,61,in_attesa
1,162,HumanEval,phi3:mini,53,60,in_attesa
1,162,HumanEval,qwen2.5:7b,53,58,in_attesa
1,162,HumanEval,mistral,52,57,in_attesa
1,162,HumanEval,qwen2.5:14b,52,62,in_attesa
1,163,HellaSwag,llama3.2,53,54,in_attesa
1,163,HellaSwag,llama3.1,51,53,in_attesa
1,163,HellaSwag,gemma2:27b,53,55,in_attesa
1,163,HellaSwag,phi3:mini,51,53,in_attesa
1,163,HellaSwag,qwen2.5:7b,53,54,in_attesa
1,163,HellaSwag,mistral,50,52,in_attesa
1,163,HellaSwag,qwen2.5:14b,52,53,in_attesa
1,164,HumanEval,llama3.2,53,55,in_attesa
1,164,HumanEval,llama3.1,50,54,in_attesa
1,164,HumanEval,gemma2:27b,50,61,in_attesa
1,164,HumanEval,phi3:mini,52,55,in_attesa
1,164,HumanEval,qwen2.5:7b,52,59,in_attesa
1,164,HumanEval,mistral,52,56,in_attesa
1,164,HumanEval,qwen2.5:14b,51,62,in_attesa
1,165,GSM8K,llama3.2,51,54,in_attesa
1,165,GSM8K,llama3.1,50,54,in_attesa
1,165,GSM8K,gemma2:27b,50,58,in_attesa
1,165,GSM8K,phi3:mini,51,56,in_attesa
1,165,GSM8K,qwen2.5:7b,51,55,in_attesa
1,165,GSM8K,mistral,51,55,in_attesa
1,165,GSM8K,qwen2.5:14b,50,60,in_attesa
1,166,HumanEval,llama3.2,52,55,in_attesa
1,166,HumanEval,llama3.1,51,55,in_attesa
1,166,HumanEval,gemma2:27b,50,59,in_attesa
1,166,HumanEval,phi3:mini,52,56,in_attesa
1,166,HumanEval,qwen2.5:7b,51,55,in_attesa
1,166,HumanEval,mistral,51,55,in_attesa
1,166,HumanEval,qwen2.5:14b,50,61,in_attesa
1,167,HellaSwag,llama3.2,53,55,in_attesa
1,167,HellaSwag,llama3.1,52,53,in_attesa
1,167,HellaSwag,gemma2:27b,53,55,in_attesa
1,167,HellaSwag,phi3:mini,51,55,in_attesa
1,167,HellaSwag,qwen2.5:7b,51,53,in_attesa
1,167,HellaSwag,mistral,53,55,in_attesa
1,167,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,168,HellaSwag,llama3.2,53,53,in_attesa
1,168,HellaSwag,llama3.1,53,54,in_attesa
1,168,HellaSwag,gemma2:27b,51,55,in_attesa
1,168,HellaSwag,phi3:mini,51,53,in_attesa
1,168,HellaSwag,qwen2.5:7b,53,54,in_attesa
1,168,HellaSwag,mistral,51,55,in_attesa
1,168,HellaSwag,qwen2.5:14b,53,54,in_attesa
1,169,HumanEval,llama3.2,51,55,in_attesa
1,169,HumanEval,llama3.1,51,57,in_attesa
1,169,HumanEval,gemma2:27b,51,57,in_attesa
1,169,HumanEval,phi3:mini,53,59,in_attesa
1,169,HumanEval,qwen2.5:7b,53,64,in_attesa
1,169,HumanEval,mistral,52,57,in_attesa
1,169,HumanEval,qwen2.5:14b,52,62,in_attesa
1,170,HellaSwag,llama3.2,52,54,in_attesa
1,170,HellaSwag,llama3.1,50,53,in_attesa
1,170,HellaSwag,gemma2:27b,53,55,in_attesa
1,170,HellaSwag,phi3:mini,51,55,in_attesa
1,170,HellaSwag,qwen2.5:7b,53,53,in_attesa
1,170,HellaSwag,mistral,53,54,in_attesa
1,170,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,171,GSM8K,llama3.2,53,54,in_attesa
1,171,GSM8K,llama3.1,50,55,in_attesa
1,171,GSM8K,gemma2:27b,53,60,in_attesa
1,171,GSM8K,phi3:mini,53,54,in_attesa
1,171,GSM8K,qwen2.5:7b,52,57,in_attesa
1,171,GSM8K,mistral,52,59,in_attesa
1,171,GSM8K,qwen2.5:14b,51,61,in_attesa
1,172,GSM8K,llama3.2,53,56,in_attesa
1,172,GSM8K,llama3.1,52,57,in_attesa
1,172,GSM8K,gemma2:27b,51,60,in_attesa
1,172,GSM8K,phi3:mini,53,56,in_attesa
1,172,GSM8K,qwen2.5:7b,52,59,in_attesa
1,172,GSM8K,mistral,52,56,in_attesa
1,172,GSM8K,qwen2.5:14b,51,61,in_attesa
1,173,HumanEval,llama3.2,52,56,in_attesa
1,173,HumanEval,llama3.1,51,58,in_attesa
1,173,HumanEval,gemma2:27b,52,58,in_attesa
1,173,HumanEval,phi3:mini,52,56,in_attesa
1,173,HumanEval,qwen2.5:7b,52,57,in_attesa
1,173,HumanEval,mistral,52,57,in_attesa
1,173,HumanEval,qwen2.5:14b,51,63,in_attesa
1,174,GSM8K,llama3.2,52,55,in_attesa
1,174,GSM8K,llama3.1,51,55,in_attesa
1,174,GSM8K,gemma2:27b,50,59,in_attesa
1,174,GSM8K,phi3:mini,52,55,in_attesa
1,174,GSM8K,qwen2.5:7b,51,56,in_attesa
1,174,GSM8K,mistral,50,54,in_attesa
1,174,GSM8K,qwen2.5:14b,50,58,in_attesa
1,175,HellaSwag,llama3.2,51,52,in_attesa
1,175,HellaSwag,llama3.1,52,53,in_attesa
1,175,HellaSwag,gemma2:27b,53,56,in_attesa
1,175,HellaSwag,phi3:mini,51,52,in_attesa
1,175,HellaSwag,qwen2.5:7b,52,53,in_attesa
1,175,HellaSwag,mistral,53,57,in_attesa
1,175,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,176,HellaSwag,llama3.2,53,52,in_attesa
1,176,HellaSwag,llama3.1,52,53,in_attesa
1,176,HellaSwag,gemma2:27b,53,56,in_attesa
1,176,HellaSwag,phi3:mini,51,54,in_attesa
1,176,HellaSwag,qwen2.5:7b,51,53,in_attesa
1,176,HellaSwag,mistral,53,54,in_attesa
1,176,HellaSwag,qwen2.5:14b,50,54,in_attesa
1,177,HellaSwag,llama3.2,50,51,in_attesa
1,177,HellaSwag,llama3.1,51,55,in_attesa
1,177,HellaSwag,gemma2:27b,50,55,in_attesa
1,177,HellaSwag,phi3:mini,51,53,in_attesa
1,177,HellaSwag,qwen2.5:7b,52,55,in_attesa
1,177,HellaSwag,mistral,53,54,in_attesa
1,177,HellaSwag,qwen2.5:14b,51,54,in_attesa
1,178,HumanEval,llama3.2,50,56,in_attesa
1,178,HumanEval,llama3.1,50,58,in_attesa
1,178,HumanEval,gemma2:27b,51,61,in_attesa
1,178,HumanEval,phi3:mini,52,55,in_attesa
1,178,HumanEval,qwen2.5:7b,52,59,in_attesa
1,178,HumanEval,mistral,52,56,in_attesa
1,178,HumanEval,qwen2.5:14b,51,63,in_attesa
1,179,GSM8K,llama3.2,52,55,in_attesa
1,179,GSM8K,llama3.1,51,55,in_attesa
1,179,GSM8K,gemma2:27b,50,60,in_attesa
1,179,GSM8K,phi3:mini,53,56,in_attesa
1,179,GSM8K,qwen2.5:7b,53,59,in_attesa
1,179,GSM8K,mistral,53,56,in_attesa
1,179,GSM8K,qwen2.5:14b,52,61,in_attesa
1,180,HumanEval,llama3.2,53,57,in_attesa
1,180,HumanEval,llama3.1,52,56,in_attesa
1,180,HumanEval,gemma2:27b,51,60,in_attesa
1,180,HumanEval,phi3:mini,53,57,in_attesa
1,180,HumanEval,qwen2.5:7b,52,56,in_attesa
1,180,HumanEval,mistral,51,54,in_attesa
1,180,HumanEval,qwen2.5:14b,50,56,in_attesa
1,181,HellaSwag,llama3.2,52,52,in_attesa
1,181,HellaSwag,llama3.1,52,54,in_attesa
1,181,HellaSwag,gemma2:27b,50,54,in_attesa
1,181,HellaSwag,phi3:mini,50,54,in_attesa
1,181,HellaSwag,qwen2.5:7b,50,53,in_attesa
1,181,HellaSwag,mistral,53,55,in_attesa
1,181,HellaSwag,qwen2.5:14b,50,55,in_attesa
1,182,HellaSwag,llama3.2,51,52,in_attesa
1,182,HellaSwag,llama3.1,52,53,in_attesa
1,182,HellaSwag,gemma2:27b,53,55,in_attesa
1,182,HellaSwag,phi3:mini,51,52,in_attesa
1,182,HellaSwag,qwen2.5:7b,52,54,in_attesa
1,182,HellaSwag,mistral,51,53,in_attesa
1,182,HellaSwag,qwen2.5:14b,53,54,in_attesa
1,183,HellaSwag,llama3.2,51,52,in_attesa
1,183,HellaSwag,llama3.1,52,54,in_attesa
1,183,HellaSwag,gemma2:27b,50,55,in_attesa
1,183,HellaSwag,phi3:mini,51,52,in_attesa
1,183,HellaSwag,qwen2.5:7b,52,53,in_attesa
1,183,HellaSwag,mistral,53,58,in_attesa
1,183,HellaSwag,qwen2.5:14b,50,54,in_attesa
1,184,HellaSwag,llama3.2,50,52,in_attesa
1,184,HellaSwag,llama3.1,51,53,in_attesa
1,184,HellaSwag,gemma2:27b,53,55,in_attesa
1,184,HellaSwag,phi3:mini,51,54,in_attesa
1,184,HellaSwag,qwen2.5:7b,50,51,in_attesa
1,184,HellaSwag,mistral,51,52,in_attesa
1,184,HellaSwag,qwen2.5:14b,52,54,in_attesa
1,185,HellaSwag,llama3.2,50,51,in_attesa
1,185,HellaSwag,llama3.1,51,54,in_attesa
1,185,HellaSwag,gemma2:27b,50,54,in_attesa
1,185,HellaSwag,phi3:mini,50,51,in_attesa
1,185,HellaSwag,qwen2.5:7b,51,53,in_attesa
1,185,HellaSwag,mistral,52,54,in_attesa
1,185,HellaSwag,qwen2.5:14b,50,54,in_attesa
1,186,HellaSwag,llama3.2,53,52,in_attesa
1,186,HellaSwag,llama3.1,52,53,in_attesa
1,186,HellaSwag,gemma2:27b,53,55,in_attesa
1,186,HellaSwag,phi3:mini,51,53,in_attesa
1,186,HellaSwag,qwen2.5:7b,53,53,in_attesa
1,186,HellaSwag,mistral,53,55,in_attesa
1,186,HellaSwag,qwen2.5:14b,51,54,in_attesa
1,187,HumanEval,llama3.2,50,55,in_attesa
1,187,HumanEval,llama3.1,50,55,in_attesa
1,187,HumanEval,gemma2:27b,50,61,in_attesa
1,187,HumanEval,phi3:mini,53,60,in_attesa
1,187,HumanEval,qwen2.5:7b,52,58,in_attesa
1,187,HumanEval,mistral,52,57,in_attesa
1,187,HumanEval,qwen2.5:14b,51,63,in_attesa
1,188,GSM8K,llama3.2,52,54,in_attesa
1,188,GSM8K,llama3.1,50,59,in_attesa
1,188,GSM8K,gemma2:27b,50,60,in_attesa
1,188,GSM8K,phi3:mini,53,57,in_attesa
1,188,GSM8K,qwen2.5:7b,51,58,in_attesa
1,188,GSM8K,mistral,51,56,in_attesa
1,188,GSM8K,qwen2.5:14b,51,63,in_attesa
1,189,GSM8K,llama3.2,52,54,in_attesa
1,189,GSM8K,llama3.1,51,55,in_attesa
1,189,GSM8K,gemma2:27b,51,59,in_attesa
1,189,GSM8K,phi3:mini,52,55,in_attesa
1,189,GSM8K,qwen2.5:7b,51,55,in_attesa
1,189,GSM8K,mistral,51,55,in_attesa
1,189,GSM8K,qwen2.5:14b,50,60,in_attesa
1,190,GSM8K,llama3.2,53,56,in_attesa
1,190,GSM8K,llama3.1,51,54,in_attesa
1,190,GSM8K,gemma2:27b,50,59,in_attesa
1,190,GSM8K,phi3:mini,52,58,in_attesa
1,190,GSM8K,qwen2.5:7b,52,56,in_attesa
1,190,GSM8K,mistral,51,56,in_attesa
1,190,GSM8K,qwen2.5:14b,50,62,in_attesa
1,191,HellaSwag,llama3.2,52,52,in_attesa
1,191,HellaSwag,llama3.1,52,53,in_attesa
1,191,HellaSwag,gemma2:27b,53,55,in_attesa
1,191,HellaSwag,phi3:mini,51,54,in_attesa
1,191,HellaSwag,qwen2.5:7b,51,53,in_attesa
1,191,HellaSwag,mistral,53,56,in_attesa
1,191,HellaSwag,qwen2.5:14b,53,54,in_attesa
1,192,HellaSwag,llama3.2,50,51,in_attesa
1,192,HellaSwag,llama3.1,51,52,in_attesa
1,192,HellaSwag,gemma2:27b,52,55,in_attesa
1,192,HellaSwag,phi3:mini,51,56,in_attesa
1,192,HellaSwag,qwen2.5:7b,53,54,in_attesa
1,192,HellaSwag,mistral,50,53,in_attesa
1,192,HellaSwag,qwen2.5:14b,53,54,in_attesa
1,193,HumanEval,llama3.2,50,55,in_attesa
1,193,HumanEval,llama3.1,50,56,in_attesa
1,193,HumanEval,gemma2:27b,51,61,in_attesa
1,193,HumanEval,phi3:mini,52,56,in_attesa
1,193,HumanEval,qwen2.5:7b,51,58,in_attesa
1,193,HumanEval,mistral,52,56,in_attesa
1,193,HumanEval,qwen2.5:14b,51,63,in_attesa
1,194,HellaSwag,llama3.2,52,53,in_attesa
1,194,HellaSwag,llama3.1,53,54,in_attesa
1,194,HellaSwag,gemma2:27b,51,54,in_attesa
1,194,HellaSwag,phi3:mini,50,52,in_attesa
1,194,HellaSwag,qwen2.5:7b,52,53,in_attesa
1,194,HellaSwag,mistral,53,56,in_attesa
1,194,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,195,HellaSwag,llama3.2,53,53,in_attesa
1,195,HellaSwag,llama3.1,52,53,in_attesa
1,195,HellaSwag,gemma2:27b,53,55,in_attesa
1,195,HellaSwag,phi3:mini,51,55,in_attesa
1,195,HellaSwag,qwen2.5:7b,53,53,in_attesa
1,195,HellaSwag,mistral,53,54,in_attesa
1,195,HellaSwag,qwen2.5:14b,50,55,in_attesa
1,196,HellaSwag,llama3.2,53,52,in_attesa
1,196,HellaSwag,llama3.1,52,54,in_attesa
1,196,HellaSwag,gemma2:27b,51,55,in_attesa
1,196,HellaSwag,phi3:mini,50,52,in_attesa
1,196,HellaSwag,qwen2.5:7b,51,52,in_attesa
1,196,HellaSwag,mistral,52,53,in_attesa
1,196,HellaSwag,qwen2.5:14b,53,56,in_attesa
1,197,HumanEval,llama3.2,51,55,in_attesa
1,197,HumanEval,llama3.1,50,60,in_attesa
1,197,HumanEval,gemma2:27b,51,60,in_attesa
1,197,HumanEval,phi3:mini,53,56,in_attesa
1,197,HumanEval,qwen2.5:7b,52,57,in_attesa
1,197,HumanEval,mistral,52,55,in_attesa
1,197,HumanEval,qwen2.5:14b,51,60,in_attesa
1,198,HumanEval,llama3.2,52,55,in_attesa
1,198,HumanEval,llama3.1,51,57,in_attesa
1,198,HumanEval,gemma2:27b,51,58,in_attesa
1,198,HumanEval,phi3:mini,52,54,in_attesa
1,198,HumanEval,qwen2.5:7b,51,58,in_attesa
1,198,HumanEval,mistral,52,55,in_attesa
1,198,HumanEval,qwen2.5:14b,51,61,in_attesa
1,199,HellaSwag,llama3.2,52,53,in_attesa
1,199,HellaSwag,llama3.1,53,54,in_attesa
1,199,HellaSwag,gemma2:27b,51,54,in_attesa
1,199,HellaSwag,phi3:mini,50,52,in_attesa
1,199,HellaSwag,qwen2.5:7b,52,53,in_attesa
1,199,HellaSwag,mistral,53,54,in_attesa
1,199,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,200,GSM8K,llama3.2,53,54,in_attesa
1,200,GSM8K,llama3.1,50,54,in_attesa
1,200,GSM8K,gemma2:27b,50,56,in_attesa
1,200,GSM8K,phi3:mini,52,58,in_attesa
1,200,GSM8K,qwen2.5:7b,52,57,in_attesa
1,200,GSM8K,mistral,51,55,in_attesa
1,200,GSM8K,qwen2.5:14b,50,57,in_attesa
1,201,HumanEval,llama3.2,52,57,in_attesa
1,201,HumanEval,llama3.1,52,57,in_attesa
1,201,HumanEval,gemma2:27b,52,61,in_attesa
1,201,HumanEval,phi3:mini,52,57,in_attesa
1,201,HumanEval,qwen2.5:7b,53,59,in_attesa
1,201,HumanEval,mistral,53,56,in_attesa
1,201,HumanEval,qwen2.5:14b,52,63,in_attesa
1,202,HumanEval,llama3.2,52,55,in_attesa
1,202,HumanEval,llama3.1,51,57,in_attesa
1,202,HumanEval,gemma2:27b,52,60,in_attesa
1,202,HumanEval,phi3:mini,53,59,in_attesa
1,202,HumanEval,qwen2.5:7b,52,58,in_attesa
1,202,HumanEval,mistral,52,55,in_attesa
1,202,HumanEval,qwen2.5:14b,51,62,in_attesa
1,203,HellaSwag,llama3.2,53,53,in_attesa
1,203,HellaSwag,llama3.1,53,55,in_attesa
1,203,HellaSwag,gemma2:27b,51,55,in_attesa
1,203,HellaSwag,phi3:mini,51,53,in_attesa
1,203,HellaSwag,qwen2.5:7b,53,53,in_attesa
1,203,HellaSwag,mistral,53,55,in_attesa
1,203,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,204,GSM8K,llama3.2,53,53,in_attesa
1,204,GSM8K,llama3.1,53,55,in_attesa
1,204,GSM8K,gemma2:27b,50,59,in_attesa
1,204,GSM8K,phi3:mini,52,57,in_attesa
1,204,GSM8K,qwen2.5:7b,52,56,in_attesa
1,204,GSM8K,mistral,51,55,in_attesa
1,204,GSM8K,qwen2.5:14b,50,61,in_attesa
1,205,GSM8K,llama3.2,52,56,in_attesa
1,205,GSM8K,llama3.1,51,55,in_attesa
1,205,GSM8K,gemma2:27b,50,58,in_attesa
1,205,GSM8K,phi3:mini,51,55,in_attesa
1,205,GSM8K,qwen2.5:7b,51,55,in_attesa
1,205,GSM8K,mistral,51,55,in_attesa
1,205,GSM8K,qwen2.5:14b,50,59,in_attesa
1,206,HumanEval,llama3.2,51,56,in_attesa
1,206,HumanEval,llama3.1,51,57,in_attesa
1,206,HumanEval,gemma2:27b,51,61,in_attesa
1,206,HumanEval,phi3:mini,53,59,in_attesa
1,206,HumanEval,qwen2.5:7b,53,60,in_attesa
1,206,HumanEval,mistral,53,58,in_attesa
1,206,HumanEval,qwen2.5:14b,52,63,in_attesa
1,207,GSM8K,llama3.2,52,55,in_attesa
1,207,GSM8K,llama3.1,51,56,in_attesa
1,207,GSM8K,gemma2:27b,51,59,in_attesa
1,207,GSM8K,phi3:mini,52,55,in_attesa
1,207,GSM8K,qwen2.5:7b,52,58,in_attesa
1,207,GSM8K,mistral,52,55,in_attesa
1,207,GSM8K,qwen2.5:14b,50,61,in_attesa
1,208,HellaSwag,llama3.2,53,55,in_attesa
1,208,HellaSwag,llama3.1,51,54,in_attesa
1,208,HellaSwag,gemma2:27b,49,54,in_attesa
1,208,HellaSwag,phi3:mini,50,53,in_attesa
1,208,HellaSwag,qwen2.5:7b,53,54,in_attesa
1,208,HellaSwag,mistral,53,54,in_attesa
1,208,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,209,HellaSwag,llama3.2,53,52,in_attesa
1,209,HellaSwag,llama3.1,52,54,in_attesa
1,209,HellaSwag,gemma2:27b,50,55,in_attesa
1,209,HellaSwag,phi3:mini,51,52,in_attesa
1,209,HellaSwag,qwen2.5:7b,52,54,in_attesa
1,209,HellaSwag,mistral,50,53,in_attesa
1,209,HellaSwag,qwen2.5:14b,53,54,in_attesa
1,210,GSM8K,llama3.2,50,53,in_attesa
1,210,GSM8K,llama3.1,53,55,in_attesa
1,210,GSM8K,gemma2:27b,51,59,in_attesa
1,210,GSM8K,phi3:mini,52,59,in_attesa
1,210,GSM8K,qwen2.5:7b,52,56,in_attesa
1,210,GSM8K,mistral,51,55,in_attesa
1,210,GSM8K,qwen2.5:14b,50,59,in_attesa
1,211,HellaSwag,llama3.2,52,53,in_attesa
1,211,HellaSwag,llama3.1,52,54,in_attesa
1,211,HellaSwag,gemma2:27b,50,54,in_attesa
1,211,HellaSwag,phi3:mini,50,51,in_attesa
1,211,HellaSwag,qwen2.5:7b,51,52,in_attesa
1,211,HellaSwag,mistral,52,54,in_attesa
1,211,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,212,GSM8K,llama3.2,53,53,in_attesa
1,212,GSM8K,llama3.1,53,56,in_attesa
1,212,GSM8K,gemma2:27b,50,58,in_attesa
1,212,GSM8K,phi3:mini,51,56,in_attesa
1,212,GSM8K,qwen2.5:7b,51,56,in_attesa
1,212,GSM8K,mistral,51,54,in_attesa
1,212,GSM8K,qwen2.5:14b,50,60,in_attesa
1,213,HumanEval,llama3.2,52,56,in_attesa
1,213,HumanEval,llama3.1,51,57,in_attesa
1,213,HumanEval,gemma2:27b,52,55,in_attesa
1,213,HumanEval,phi3:mini,52,54,in_attesa
1,213,HumanEval,qwen2.5:7b,51,60,in_attesa
1,213,HumanEval,mistral,51,54,in_attesa
1,213,HumanEval,qwen2.5:14b,51,62,in_attesa
1,214,HumanEval,llama3.2,52,55,in_attesa
1,214,HumanEval,llama3.1,51,57,in_attesa
1,214,HumanEval,gemma2:27b,51,61,in_attesa
1,214,HumanEval,phi3:mini,53,56,in_attesa
1,214,HumanEval,qwen2.5:7b,52,57,in_attesa
1,214,HumanEval,mistral,52,56,in_attesa
1,214,HumanEval,qwen2.5:14b,51,62,in_attesa
1,215,HellaSwag,llama3.2,52,52,in_attesa
1,215,HellaSwag,llama3.1,52,54,in_attesa
1,215,HellaSwag,gemma2:27b,50,55,in_attesa
1,215,HellaSwag,phi3:mini,50,54,in_attesa
1,215,HellaSwag,qwen2.5:7b,50,51,in_attesa
1,215,HellaSwag,mistral,51,52,in_attesa
1,215,HellaSwag,qwen2.5:14b,52,56,in_attesa
1,216,GSM8K,llama3.2,53,55,in_attesa
1,216,GSM8K,llama3.1,51,54,in_attesa
1,216,GSM8K,gemma2:27b,50,59,in_attesa
1,216,GSM8K,phi3:mini,52,58,in_attesa
1,216,GSM8K,qwen2.5:7b,52,58,in_attesa
1,216,GSM8K,mistral,52,55,in_attesa
1,216,GSM8K,qwen2.5:14b,51,60,in_attesa
1,217,HumanEval,llama3.2,51,55,in_attesa
1,217,HumanEval,llama3.1,51,56,in_attesa
1,217,HumanEval,gemma2:27b,51,61,in_attesa
1,217,HumanEval,phi3:mini,52,56,in_attesa
1,217,HumanEval,qwen2.5:7b,51,56,in_attesa
1,217,HumanEval,mistral,51,55,in_attesa
1,217,HumanEval,qwen2.5:14b,50,61,in_attesa
1,218,HellaSwag,llama3.2,53,53,in_attesa
1,218,HellaSwag,llama3.1,53,56,in_attesa
1,218,HellaSwag,gemma2:27b,51,55,in_attesa
1,218,HellaSwag,phi3:mini,51,53,in_attesa
1,218,HellaSwag,qwen2.5:7b,53,53,in_attesa
1,218,HellaSwag,mistral,53,54,in_attesa
1,218,HellaSwag,qwen2.5:14b,50,52,in_attesa
1,219,HumanEval,llama3.2,52,54,in_attesa
1,219,HumanEval,llama3.1,50,55,in_attesa
1,219,HumanEval,gemma2:27b,50,60,in_attesa
1,219,HumanEval,phi3:mini,53,56,in_attesa
1,219,HumanEval,qwen2.5:7b,52,59,in_attesa
1,219,HumanEval,mistral,52,57,in_attesa
1,219,HumanEval,qwen2.5:14b,51,61,in_attesa
1,220,GSM8K,llama3.2,53,55,in_attesa
1,220,GSM8K,llama3.1,51,54,in_attesa
1,220,GSM8K,gemma2:27b,50,57,in_attesa
1,220,GSM8K,phi3:mini,53,55,in_attesa
1,220,GSM8K,qwen2.5:7b,51,55,in_attesa
1,220,GSM8K,mistral,51,54,in_attesa
1,220,GSM8K,qwen2.5:14b,50,58,in_attesa
1,221,HellaSwag,llama3.2,53,53,in_attesa
1,221,HellaSwag,llama3.1,53,56,in_attesa
1,221,HellaSwag,gemma2:27b,51,55,in_attesa
1,221,HellaSwag,phi3:mini,51,55,in_attesa
1,221,HellaSwag,qwen2.5:7b,51,54,in_attesa
1,221,HellaSwag,mistral,50,53,in_attesa
1,221,HellaSwag,qwen2.5:14b,53,53,in_attesa
1,222,HellaSwag,llama3.2,53,54,in_attesa
1,222,HellaSwag,llama3.1,52,54,in_attesa
1,222,HellaSwag,gemma2:27b,50,54,in_attesa
1,222,HellaSwag,phi3:mini,50,55,in_attesa
1,222,HellaSwag,qwen2.5:7b,50,54,in_attesa
1,222,HellaSwag,mistral,52,54,in_attesa
1,222,HellaSwag,qwen2.5:14b,50,54,in_attesa
1,223,GSM8K,llama3.2,50,53,in_attesa
1,223,GSM8K,llama3.1,53,54,in_attesa
1,223,GSM8K,gemma2:27b,50,57,in_attesa
1,223,GSM8K,phi3:mini,53,58,in_attesa
1,223,GSM8K,qwen2.5:7b,52,56,in_attesa
1,223,GSM8K,mistral,51,56,in_attesa
1,223,GSM8K,qwen2.5:14b,51,58,in_attesa
1,224,HumanEval,llama3.2,52,55,in_attesa
1,224,HumanEval,llama3.1,51,56,in_attesa
1,224,HumanEval,gemma2:27b,51,61,in_attesa
1,224,HumanEval,phi3:mini,53,56,in_attesa
1,224,HumanEval,qwen2.5:7b,53,57,in_attesa
1,224,HumanEval,mistral,52,56,in_attesa
1,224,HumanEval,qwen2.5:14b,51,61,in_attesa
1,225,HellaSwag,llama3.2,53,53,in_attesa
1,225,HellaSwag,llama3.1,53,55,in_attesa
1,225,HellaSwag,gemma2:27b,51,54,in_attesa
1,225,HellaSwag,phi3:mini,50,53,in_attesa
1,225,HellaSwag,qwen2.5:7b,53,53,in_attesa
1,225,HellaSwag,mistral,53,56,in_attesa
1,225,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,226,GSM8K,llama3.2,53,54,in_attesa
1,226,GSM8K,llama3.1,50,54,in_attesa
1,226,GSM8K,gemma2:27b,50,58,in_attesa
1,226,GSM8K,phi3:mini,52,55,in_attesa
1,226,GSM8K,qwen2.5:7b,51,54,in_attesa
1,226,GSM8K,mistral,50,53,in_attesa
1,226,GSM8K,qwen2.5:14b,53,58,in_attesa
1,227,HellaSwag,llama3.2,53,53,in_attesa
1,227,HellaSwag,llama3.1,53,54,in_attesa
1,227,HellaSwag,gemma2:27b,51,55,in_attesa
1,227,HellaSwag,phi3:mini,51,52,in_attesa
1,227,HellaSwag,qwen2.5:7b,52,53,in_attesa
1,227,HellaSwag,mistral,52,55,in_attesa
1,227,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,228,HumanEval,llama3.2,53,55,in_attesa
1,228,HumanEval,llama3.1,50,55,in_attesa
1,228,HumanEval,gemma2:27b,50,59,in_attesa
1,228,HumanEval,phi3:mini,53,56,in_attesa
1,228,HumanEval,qwen2.5:7b,52,57,in_attesa
1,228,HumanEval,mistral,52,57,in_attesa
1,228,HumanEval,qwen2.5:14b,52,61,in_attesa
1,229,HellaSwag,llama3.2,53,54,in_attesa
1,229,HellaSwag,llama3.1,51,53,in_attesa
1,229,HellaSwag,gemma2:27b,53,55,in_attesa
1,229,HellaSwag,phi3:mini,51,54,in_attesa
1,229,HellaSwag,qwen2.5:7b,51,54,in_attesa
1,229,HellaSwag,mistral,53,55,in_attesa
1,229,HellaSwag,qwen2.5:14b,50,53,in_attesa
1,230,GSM8K,llama3.2,53,54,in_attesa
1,230,GSM8K,llama3.1,50,54,in_attesa
1,230,GSM8K,gemma2:27b,50,59,in_attesa
1,230,GSM8K,phi3:mini,52,56,in_attesa
1,230,GSM8K,qwen2.5:7b,53,57,in_attesa
1,230,GSM8K,mistral,52,55,in_attesa
1,230,GSM8K,qwen2.5:14b,51,58,in_attesa
1,231,HellaSwag,llama3.2,53,54,in_attesa
1,231,HellaSwag,llama3.1,51,52,in_attesa
1,231,HellaSwag,gemma2:27b,52,55,in_attesa
1,231,HellaSwag,phi3:mini,51,53,in_attesa
1,231,HellaSwag,qwen2.5:7b,53,54,in_attesa
1,231,HellaSwag,mistral,53,55,in_attesa
1,231,HellaSwag,qwen2.5:14b,51,54,in_attesa
1,232,GSM8K,llama3.2,53,54,in_attesa
1,232,GSM8K,llama3.1,51,54,in_attesa
1,232,GSM8K,gemma2:27b,50,58,in_attesa
1,232,GSM8K,phi3:mini,52,56,in_attesa
1,232,GSM8K,qwen2.5:7b,52,55,in_attesa
1,232,GSM8K,mistral,51,56,in_attesa
1,232,GSM8K,qwen2.5:14b,50,58,in_attesa
